id,lat,lon,amenity,type
4707402189,51.3551779,-0.2122184,restaurant,Food and Drinks
4707402190,51.3720774,-0.2080934,restaurant,Food and Drinks
4707451613,51.5813162,-0.1234989,hairdresser,Services
4707451615,51.5814078,-0.1235036,hairdresser,Services
4707451616,51.5814341,-0.1235036,tattoo,Services
4707451617,51.5814741,-0.1234889,dentist,Health
4707521918,51.5550078,-0.1149752,hairdresser,Services
4707521919,51.5550461,-0.1150235,fast_food,Food and Drinks
4707521920,51.5551604,-0.1151808,laundry,Services
4707521921,51.5551971,-0.1152371,laundry,Services
4707521924,51.5552656,-0.1153522,fast_food,Food and Drinks
4707521933,51.5512217,-0.1101828,clinic,Health
4708213289,51.3552015,-0.2121199,restaurant,Food and Drinks
4708833489,51.5092527,-0.1235852,fitness_centre,Health
4709097301,51.4737503,-0.0589096,restaurant,Food and Drinks
4709189429,51.514145,-0.1374164,parking,Transportation
4709786590,51.5238884,-0.0417082,copyshop,Services
4709897658,51.4634061,-0.1521348,convenience,Shopping
4709897659,51.4634061,-0.1521959,pet,Shopping
4710011723,51.5142699,-0.0700321,cafe,Food and Drinks
4710336598,51.5802641,-0.3365955,bureau_de_change,Services
4710336600,51.5687312,-0.348083,restaurant,Food and Drinks
4710377594,51.5260672,-0.0813668,cafe,Food and Drinks
4711767692,51.5193447,-0.1403474,cafe,Food and Drinks
4711974689,51.5234265,-0.1273184,hotel,Services
4712977392,51.5392769,-0.1010821,museum,Entertainment
4713131696,51.5131941,-0.1272232,cosmetics,Shopping
4713335323,51.5564763,-0.1465973,convenience,Shopping
4713335326,51.5563621,-0.1460705,fuel,Services
4713808490,51.5620191,-0.2815078,restaurant,Food and Drinks
4713998316,51.4987981,-0.1919708,cafe,Food and Drinks
4714326717,51.5312075,-0.0758576,bicycle_rental,Services
4714329944,51.5213798,-0.0822484,restaurant,Food and Drinks
4714329945,51.5213285,-0.0815874,restaurant,Food and Drinks
4714894289,51.5198192,-0.1348538,clothes,Shopping
4715048896,51.4823352,-0.1362718,bicycle_rental,Services
4715429989,51.4982672,-0.1049599,cafe,Food and Drinks
4715753030,51.50227,0.0360427,laundry,Services
4715753031,51.5022606,0.0364834,convenience,Shopping
4715766180,51.5022314,0.0373471,cafe,Food and Drinks
4715766182,51.5023687,0.0386165,fitness_centre,Health
4715801583,51.5024835,0.0459221,convenience,Shopping
4715801586,51.5026481,0.0459267,community_centre,Other
4715903696,51.5185966,-0.1380291,fast_food,Food and Drinks
4716478400,51.5496015,-0.1303595,clothes,Shopping
4716616993,51.5556589,-0.1769297,fast_food,Food and Drinks
4717106017,51.5225417,-0.1126226,restaurant,Food and Drinks
4717389943,51.4601794,-0.1353535,bar,Food and Drinks
4717389944,51.4601383,-0.1352152,fast_food,Food and Drinks
4717389945,51.4600992,-0.135122,restaurant,Food and Drinks
4717389947,51.4600668,-0.1350547,convenience,Shopping
4717389949,51.4600109,-0.1349871,bookmaker,Shopping
4717389950,51.4599534,-0.1348616,dry_cleaning,Services
4717389951,51.4598949,-0.1347959,restaurant,Food and Drinks
4717389952,51.4598444,-0.1346648,restaurant,Food and Drinks
4717389968,51.4594964,-0.1340962,pub,Food and Drinks
4717400784,51.4612927,-0.1367647,hairdresser,Services
4717400785,51.4612581,-0.1367086,cafe,Food and Drinks
4717400786,51.4611974,-0.1366494,copyshop,Services
4717400787,51.4611456,-0.136584,kitchen,Shopping
4717401190,51.4611035,-0.1365036,beauty,Shopping
4718334251,51.459844,-0.1262271,tattoo,Services
4718334252,51.4597906,-0.125572,hairdresser,Services
4718334253,51.4595022,-0.1254412,cafe,Food and Drinks
4718334255,51.4595014,-0.1253663,fast_food,Food and Drinks
4718334256,51.4594964,-0.1252818,beauty,Shopping
4718334257,51.4594918,-0.1251977,convenience,Shopping
4718935989,51.5235985,-0.0754904,cafe,Food and Drinks
4719415989,51.5334317,-0.0869858,doctors,Health
4720002440,51.5109049,-0.1200238,computer,Shopping
4720532777,51.4499899,0.0300108,pet,Shopping
4720709468,51.5852066,-0.1796237,clinic,Health
4721020209,51.461768,-0.1377069,hairdresser,Services
4721061535,51.4197556,-0.2025324,cafe,Food and Drinks
4721064921,51.4662373,-0.1528887,restaurant,Food and Drinks
4721064922,51.4663597,-0.1523987,fabric,Shopping
4721064924,51.4664907,-0.1515004,dry_cleaning,Services
4721064925,51.4665095,-0.1511302,kitchen,Shopping
4721064927,51.4665155,-0.1509287,tailor,Services
4721064928,51.4665204,-0.1508465,clothes,Shopping
4721090641,51.4646593,-0.1615362,cafe,Food and Drinks
4721090642,51.4646663,-0.1614512,copyshop,Services
4721101710,51.4644192,-0.1634124,kitchen,Shopping
4721101711,51.4644306,-0.1632935,fast_food,Food and Drinks
4721120231,51.6052165,-0.284146,playground,Entertainment
